bookId,学段,学科,年级,册次,版本,教材标题,封面本地路径,下载成功
4e1aa546-1a1c-4ec5-81be-7c293ea0f1cf,高中,日语,高中年级,必修 第二册,人教版,普通高中教科书·日语必修 第二册,output\教材封面\4e\4e1aa546-1a1c-4ec5-81be-7c293ea0f1cf.jpg,True
c0bdc3f4-f189-4491-8f0a-2bdc1a067be7,高中,日语,高中年级,必修 第三册,人教版,普通高中教科书·日语必修 第三册,output\教材封面\c0\c0bdc3f4-f189-4491-8f0a-2bdc1a067be7.jpg,True
f63149dd-0d2b-462f-b23d-fa6f9ec68b55,高中,日语,高中年级,选择性必修 第一册,人教版,普通高中教科书·日语选择性必修 第一册,output\教材封面\f6\f63149dd-0d2b-462f-b23d-fa6f9ec68b55.jpg,True
2c9f3a96-3ece-49f7-a2c4-b389337a1deb,高中,日语,高中年级,选择性必修 第二册,人教版,普通高中教科书·日语选择性必修 第二册,output\教材封面\2c\2c9f3a96-3ece-49f7-a2c4-b389337a1deb.jpg,True
f22034fd-b3be-4daa-bfdd-8a9e688e0dd6,高中,俄语,高中年级,必修 第一册,人教版,普通高中教科书·俄语必修 第一册,output\教材封面\f2\f22034fd-b3be-4daa-bfdd-8a9e688e0dd6.jpg,True
904ead74-41d3-4aa6-867f-5c401b0bb52d,高中,俄语,高中年级,必修 第二册,人教版,普通高中教科书·俄语必修 第二册,output\教材封面\90\904ead74-41d3-4aa6-867f-5c401b0bb52d.jpg,True
3d3ad398-f5e8-4344-a2de-ee7b2e496973,高中,俄语,高中年级,必修 第三册,人教版,普通高中教科书·俄语必修 第三册,output\教材封面\3d\3d3ad398-f5e8-4344-a2de-ee7b2e496973.jpg,True
b9f9e380-dc25-4acc-b9ff-5ebfdb53afaf,高中,俄语,高中年级,选择性必修 第一册,人教版,普通高中教科书·俄语选择性必修 第一册,output\教材封面\b9\b9f9e380-dc25-4acc-b9ff-5ebfdb53afaf.jpg,True
142b7616-8980-4d9a-be75-e5284faf9ebb,高中,俄语,高中年级,选择性必修 第二册,人教版,普通高中教科书·俄语选择性必修 第二册,output\教材封面\14\142b7616-8980-4d9a-be75-e5284faf9ebb.jpg,True
3f36bcf6-c849-4b36-83c3-c2c538a78e80,高中,俄语,高中年级,选择性必修 第三册,人教版,普通高中教科书·俄语选择性必修 第三册,output\教材封面\3f\3f36bcf6-c849-4b36-83c3-c2c538a78e80.jpg,True
843d88cb-5137-4498-b9d9-b3bb3e8a1b07,高中,俄语,高中年级,选择性必修 第四册,人教版,普通高中教科书·俄语选择性必修 第四册,output\教材封面\84\843d88cb-5137-4498-b9d9-b3bb3e8a1b07.jpg,True
c7c07640-970b-4def-814a-0f77eba4a2d9,高中,思想政治,高中年级,必修1 中国特色社会主义,统编版,普通高中教科书·思想政治必修1 中国特色社会主义,output\教材封面\c7\c7c07640-970b-4def-814a-0f77eba4a2d9.jpg,True
e36cf7c0-c787-4b34-ba7a-84a78baac331,高中,思想政治,高中年级,必修2 经济与社会,统编版,普通高中教科书·思想政治必修2 经济与社会,output\教材封面\e3\e36cf7c0-c787-4b34-ba7a-84a78baac331.jpg,True
507cf8b4-327e-41ad-9f6d-babb59f5eef1,高中,思想政治,高中年级,必修3 政治与法治,统编版,普通高中教科书·思想政治必修3 政治与法治,output\教材封面\50\507cf8b4-327e-41ad-9f6d-babb59f5eef1.jpg,True
561cdda2-8f90-4b13-b987-8d8c3bb9e554,高中,思想政治,高中年级,必修4 哲学与文化,统编版,普通高中教科书·思想政治必修4 哲学与文化,output\教材封面\56\561cdda2-8f90-4b13-b987-8d8c3bb9e554.jpg,True
9cee6cbd-4ce9-43a2-b884-895dafd832af,高中,思想政治,高中年级,选择性必修1 当代国际政治与经济,统编版,普通高中教科书·思想政治选择性必修1 当代国际政治与经济,output\教材封面\9c\9cee6cbd-4ce9-43a2-b884-895dafd832af.jpg,True
acc5bf16-92b5-47c7-b57b-b7f4eb5f2199,高中,思想政治,高中年级,选择性必修2 法律与生活,统编版,普通高中教科书·思想政治选择性必修2 法律与生活,output\教材封面\ac\acc5bf16-92b5-47c7-b57b-b7f4eb5f2199.jpg,True
33a1cf09-b3e4-4874-95f4-25d38a5847c3,高中,思想政治,高中年级,选择性必修3 逻辑与思维,统编版,普通高中教科书·思想政治选择性必修3 逻辑与思维,output\教材封面\33\33a1cf09-b3e4-4874-95f4-25d38a5847c3.jpg,True
ac2acabd-ec0a-47be-bf73-b7e64a9cf856,高中,思想政治,高中年级,学生读本一册,统编版,习近平新时代中国特色社会主义思想学生读本·高中,output\教材封面\ac\ac2acabd-ec0a-47be-bf73-b7e64a9cf856.jpg,True
aadd94cd-2d05-4716-aa25-dab70c9fc7a4,高中,历史,高中年级,必修 中外历史纲要（上）,统编版,普通高中教科书·历史必修 中外历史纲要（上）,output\教材封面\aa\aadd94cd-2d05-4716-aa25-dab70c9fc7a4.jpg,True
ec47ff37-71bf-4a88-b4da-f934d0cc40ea,高中,历史,高中年级,必修 中外历史纲要（下）,统编版,普通高中教科书·历史必修 中外历史纲要（下）,output\教材封面\ec\ec47ff37-71bf-4a88-b4da-f934d0cc40ea.jpg,True
7786158e-01d7-4544-a358-5759664c78ea,高中,历史,高中年级,选择性必修1 国家制度与社会治理,统编版,普通高中教科书·历史选择性必修1 国家制度与社会治理,output\教材封面\77\7786158e-01d7-4544-a358-5759664c78ea.jpg,True
183e709c-5a7f-44b9-a633-51eb0cd81f0b,高中,历史,高中年级,选择性必修2 经济与社会生活,统编版,普通高中教科书·历史选择性必修2 经济与社会生活,output\教材封面\18\183e709c-5a7f-44b9-a633-51eb0cd81f0b.jpg,True
f2442c65-9148-47ee-9d57-37e6f801fdb4,高中,历史,高中年级,选择性必修3 文化交流与传播,统编版,普通高中教科书·历史选择性必修3 文化交流与传播,output\教材封面\f2\f2442c65-9148-47ee-9d57-37e6f801fdb4.jpg,True
e2c5fb9c-9a73-4f1a-8fb5-10b1299c7f5c,高中,地理,高中年级,必修 第一册,人教版,普通高中教科书·地理必修 第一册,output\教材封面\e2\e2c5fb9c-9a73-4f1a-8fb5-10b1299c7f5c.jpg,True
8452d2cf-1a23-4656-84b9-26616cbd2eff,高中,地理,高中年级,必修 第二册,人教版,普通高中教科书·地理必修 第二册,output\教材封面\84\8452d2cf-1a23-4656-84b9-26616cbd2eff.jpg,True
373d48bd-c1b4-4edd-b148-628713692ba3,高中,地理,高中年级,选择性必修1 自然地理基础,人教版,普通高中教科书·地理选择性必修1 自然地理基础,output\教材封面\37\373d48bd-c1b4-4edd-b148-628713692ba3.jpg,True
db7e6c9c-44b3-4818-96c6-ce81dabb3cc7,高中,地理,高中年级,选择性必修2 区域发展,人教版,普通高中教科书·地理选择性必修2 区域发展,output\教材封面\db\db7e6c9c-44b3-4818-96c6-ce81dabb3cc7.jpg,True
f07377f5-2ced-4d59-a59d-fe3b37800ead,高中,地理,高中年级,选择性必修3 资源、环境与国家安全,人教版,普通高中教科书·地理选择性必修3 资源、环境与国家安全,output\教材封面\f0\f07377f5-2ced-4d59-a59d-fe3b37800ead.jpg,True
8fdae729-505e-47b2-b351-fc9bb3bd02a4,高中,地理,高中年级,必修 第一册,鲁教版,普通高中教科书·地理必修 第一册,output\教材封面\8f\8fdae729-505e-47b2-b351-fc9bb3bd02a4.jpg,True
d5e54b3b-af1e-48d0-ad6e-a274c9cc3117,高中,地理,高中年级,必修 第二册,鲁教版,普通高中教科书·地理必修 第二册,output\教材封面\d5\d5e54b3b-af1e-48d0-ad6e-a274c9cc3117.jpg,True
4883514d-585b-45fa-8d59-60edc1606847,高中,地理,高中年级,选择性必修1 自然地理基础,鲁教版,普通高中教科书·地理选择性必修1 自然地理基础,output\教材封面\48\4883514d-585b-45fa-8d59-60edc1606847.jpg,True
b3a1593d-8033-4ed1-9e54-ccb07b8cfd36,高中,地理,高中年级,选择性必修2 区域发展,鲁教版,普通高中教科书·地理选择性必修2 区域发展,output\教材封面\b3\b3a1593d-8033-4ed1-9e54-ccb07b8cfd36.jpg,True
7a1e6be9-a4b6-4d5f-8039-a226b21b0040,高中,地理,高中年级,选择性必修3 资源、环境与国家安全,鲁教版,普通高中教科书·地理选择性必修3 资源、环境与国家安全,output\教材封面\7a\7a1e6be9-a4b6-4d5f-8039-a226b21b0040.jpg,True
ab77f3bd-5fb6-4061-a8f3-8d843ebd4d55,高中,地理,高中年级,必修 第一册,中图版,普通高中教科书·地理必修 第一册,output\教材封面\ab\ab77f3bd-5fb6-4061-a8f3-8d843ebd4d55.jpg,True
52e14ba5-4e60-4be6-b9ad-bd310b6c80d8,高中,地理,高中年级,必修 第二册,中图版,普通高中教科书·地理必修 第二册,output\教材封面\52\52e14ba5-4e60-4be6-b9ad-bd310b6c80d8.jpg,True
d68ab621-05bc-446b-a298-8b255d8e7fef,高中,地理,高中年级,选择性必修1 自然地理基础,中图版,普通高中教科书·地理选择性必修1 自然地理基础,output\教材封面\d6\d68ab621-05bc-446b-a298-8b255d8e7fef.jpg,True
1ae1e6d8-00ea-483b-90af-8719d2ffb826,高中,地理,高中年级,选择性必修2 区域发展,中图版,普通高中教科书·地理选择性必修2 区域发展,output\教材封面\1a\1ae1e6d8-00ea-483b-90af-8719d2ffb826.jpg,True
19e3274b-7671-43e6-8f0b-10881e8733ef,高中,地理,高中年级,选择性必修3 资源、环境与国家安全,中图版,普通高中教科书·地理选择性必修3 资源、环境与国家安全,output\教材封面\19\19e3274b-7671-43e6-8f0b-10881e8733ef.jpg,True
31bcd4b6-a640-4f86-8611-e2e42c9e5e5a,高中,地理,高中年级,必修 第一册,湘教版,普通高中教科书·地理必修 第一册,output\教材封面\31\31bcd4b6-a640-4f86-8611-e2e42c9e5e5a.jpg,True
79529883-0f83-41ff-879e-57c2420f8020,高中,地理,高中年级,必修 第二册,湘教版,普通高中教科书·地理必修 第二册,output\教材封面\79\79529883-0f83-41ff-879e-57c2420f8020.jpg,True
46b09a84-1e5d-41d9-8a3a-d2e8647fa3a7,高中,地理,高中年级,选择性必修1 自然地理基础,湘教版,普通高中教科书·地理选择性必修1 自然地理基础,output\教材封面\46\46b09a84-1e5d-41d9-8a3a-d2e8647fa3a7.jpg,True
96c46317-16ee-4a5d-bf24-41033203dc29,高中,地理,高中年级,选择性必修2 区域发展,湘教版,普通高中教科书·地理选择性必修2 区域发展,output\教材封面\96\96c46317-16ee-4a5d-bf24-41033203dc29.jpg,True
283ad3a1-55a2-4f2f-a3ac-029819a23d1f,高中,地理,高中年级,选择性必修3 资源、环境与国家安全,湘教版,普通高中教科书·地理选择性必修3 资源、环境与国家安全,output\教材封面\28\283ad3a1-55a2-4f2f-a3ac-029819a23d1f.jpg,True
7a8797ab-dcee-4bb8-88f8-c6b67f0ac667,高中,地理,高中年级,必修 第一册,中图中华地图版,普通高中教科书·地理必修 第一册,output\教材封面\7a\7a8797ab-dcee-4bb8-88f8-c6b67f0ac667.jpg,True
4561f44a-dd77-4f82-8c10-b280522e80b1,高中,地理,高中年级,必修 第二册,中图中华地图版,普通高中教科书·地理必修 第二册,output\教材封面\45\4561f44a-dd77-4f82-8c10-b280522e80b1.jpg,True
416cedfa-fac4-439e-a69c-e74404cf92f2,高中,地理,高中年级,选择性必修1 自然地理基础,中图中华地图版,普通高中教科书·地理选择性必修1 自然地理基础,output\教材封面\41\416cedfa-fac4-439e-a69c-e74404cf92f2.jpg,True
a4180ebe-60bd-4693-9e7c-0d59d772017f,高中,地理,高中年级,选择性必修2 区域发展,中图中华地图版,普通高中教科书·地理选择性必修2 区域发展,output\教材封面\a4\a4180ebe-60bd-4693-9e7c-0d59d772017f.jpg,True
e720c36c-0239-4785-b94f-7f268792065e,高中,地理,高中年级,选择性必修3 资源、环境与国家安全,中图中华地图版,普通高中教科书·地理选择性必修3 资源、环境与国家安全,output\教材封面\e7\e720c36c-0239-4785-b94f-7f268792065e.jpg,True
56a3b3f2-f5aa-4d98-ab31-c71d2e75cea4,高中,地理图册,高中年级,必修 第一册,配套鲁教版,普通高中教科书·地理图册必修 第一册,output\教材封面\56\56a3b3f2-f5aa-4d98-ab31-c71d2e75cea4.jpg,True
0a8cc816-f32a-48f0-96e5-06103f0f30fd,高中,地理图册,高中年级,必修 第二册,配套鲁教版,普通高中教科书·地理图册必修 第二册,output\教材封面\0a\0a8cc816-f32a-48f0-96e5-06103f0f30fd.jpg,True
9bea0763-c2b5-493d-8b47-d915a581429b,高中,地理图册,高中年级,选择性必修1 自然地理基础,配套鲁教版,普通高中教科书·地理图册选择性必修1 自然地理基础,output\教材封面\9b\9bea0763-c2b5-493d-8b47-d915a581429b.jpg,True
3809366b-8cda-4e08-9f01-cec45606f08e,高中,地理图册,高中年级,选择性必修2 区域发展,配套鲁教版,普通高中教科书·地理图册选择性必修2 区域发展,output\教材封面\38\3809366b-8cda-4e08-9f01-cec45606f08e.jpg,True
a5b1f2b8-2b48-45be-8907-230037f8074f,高中,地理图册,高中年级,选择性必修3 资源、环境与国家安全,配套鲁教版,普通高中教科书·地理图册选择性必修3 资源、环境与国家安全,output\教材封面\a5\a5b1f2b8-2b48-45be-8907-230037f8074f.jpg,True
eaf90d3b-7a81-4e4f-ac1a-8b3f591f6218,高中,地理图册,高中年级,必修 第一册,配套中图版,普通高中教科书·地理图册必修 第一册,output\教材封面\ea\eaf90d3b-7a81-4e4f-ac1a-8b3f591f6218.jpg,True
1f30bcf5-87de-4875-bc3f-b26a39dd42cd,高中,地理图册,高中年级,必修 第二册,配套中图版,普通高中教科书·地理图册必修 第二册,output\教材封面\1f\1f30bcf5-87de-4875-bc3f-b26a39dd42cd.jpg,True
737da01b-7e31-441d-befb-26ae010600ed,高中,地理图册,高中年级,选择性必修1 自然地理基础,配套中图版,普通高中教科书·地理图册选择性必修1 自然地理基础,output\教材封面\73\737da01b-7e31-441d-befb-26ae010600ed.jpg,True
f3d72573-96e9-4451-be3f-e026ca35684b,高中,地理图册,高中年级,选择性必修2 区域发展,配套中图版,普通高中教科书·地理图册选择性必修2 区域发展,output\教材封面\f3\f3d72573-96e9-4451-be3f-e026ca35684b.jpg,True
1eddb455-be81-468b-a35f-2f8041e11614,高中,地理图册,高中年级,选择性必修3 资源、环境与国家安全,配套中图版,普通高中教科书·地理图册选择性必修3 资源、环境与国家安全,output\教材封面\1e\1eddb455-be81-468b-a35f-2f8041e11614.jpg,True
c4a420be-3e22-4b5f-8f79-ef2c7a5c3c69,高中,地理图册,高中年级,必修 第一册,配套人教版,普通高中教科书·地理图册必修 第一册,output\教材封面\c4\c4a420be-3e22-4b5f-8f79-ef2c7a5c3c69.jpg,True
23094e58-73b9-4f6f-b42f-cf9bb0a53eca,高中,地理图册,高中年级,必修 第二册,配套人教版,普通高中教科书·地理图册必修 第二册,output\教材封面\23\23094e58-73b9-4f6f-b42f-cf9bb0a53eca.jpg,True
9098cb0a-0cd8-4d27-982b-d189d4e0ec6b,高中,地理图册,高中年级,选择性必修1 自然地理基础,配套人教版,普通高中教科书·地理图册选择性必修1 自然地理基础,output\教材封面\90\9098cb0a-0cd8-4d27-982b-d189d4e0ec6b.jpg,True
da944a29-9de3-4277-b29a-b1316c43270d,高中,地理图册,高中年级,选择性必修2 区域发展,配套人教版,普通高中教科书·地理图册选择性必修2 区域发展,output\教材封面\da\da944a29-9de3-4277-b29a-b1316c43270d.jpg,True
88d7cf7a-f066-4a7a-b4d2-80bb9d802a56,高中,地理图册,高中年级,选择性必修3 资源、环境与国家安全,配套人教版,普通高中教科书·地理图册选择性必修3 资源、环境与国家安全,output\教材封面\88\88d7cf7a-f066-4a7a-b4d2-80bb9d802a56.jpg,True
664359b6-7f26-466e-bb00-7d6e11324dfb,高中,地理图册,高中年级,必修 第一册,配套湘教版,普通高中教科书·地理图册必修 第一册,output\教材封面\66\664359b6-7f26-466e-bb00-7d6e11324dfb.jpg,True
01cef873-7362-4ed4-9583-faf5f5d43502,高中,地理图册,高中年级,必修 第二册,配套湘教版,普通高中教科书·地理图册必修 第二册,output\教材封面\01\01cef873-7362-4ed4-9583-faf5f5d43502.jpg,True
d9c29723-e6a9-4c39-b6d6-577f9dec11b9,高中,地理图册,高中年级,选择性必修1 自然地理基础,配套湘教版,普通高中教科书·地理图册选择性必修1 自然地理基础,output\教材封面\d9\d9c29723-e6a9-4c39-b6d6-577f9dec11b9.jpg,True
4954f64e-8a2f-4f4b-82d7-fbf35f201db1,高中,地理图册,高中年级,选择性必修2 区域发展,配套湘教版,普通高中教科书·地理图册选择性必修2 区域发展,output\教材封面\49\4954f64e-8a2f-4f4b-82d7-fbf35f201db1.jpg,True
8333775d-90b7-4ca2-ad93-93e2f23fe02c,高中,地理图册,高中年级,选择性必修3 资源、环境与国家安全,配套湘教版,普通高中教科书·地理图册选择性必修3 资源、环境与国家安全,output\教材封面\83\8333775d-90b7-4ca2-ad93-93e2f23fe02c.jpg,True
78746eeb-8487-4504-b10c-7e1385ad08a1,高中,地理图册,高中年级,必修 第一册,配套中图中华地图版,普通高中教科书·地理图册必修 第一册,output\教材封面\78\78746eeb-8487-4504-b10c-7e1385ad08a1.jpg,True
9779b1cb-e27f-4c9d-b5ae-25b65d747e09,高中,地理图册,高中年级,必修 第二册,配套中图中华地图版,普通高中教科书·地理图册必修 第二册,output\教材封面\97\9779b1cb-e27f-4c9d-b5ae-25b65d747e09.jpg,True
66dcb89a-f1ee-46c1-b022-bef71b2b97fd,高中,地理图册,高中年级,选择性必修1 自然地理基础,配套中图中华地图版,普通高中教科书·地理图册选择性必修1 自然地理基础,output\教材封面\66\66dcb89a-f1ee-46c1-b022-bef71b2b97fd.jpg,True
76399e76-d2f2-4f72-bff2-cf26ef7b8e8f,高中,地理图册,高中年级,选择性必修2 区域发展,配套中图中华地图版,普通高中教科书·地理图册选择性必修2 区域发展,output\教材封面\76\76399e76-d2f2-4f72-bff2-cf26ef7b8e8f.jpg,True
5c4b3a0e-a154-4d1d-9fa7-9e6d0be3ebe2,高中,地理图册,高中年级,选择性必修3 资源、环境与国家安全,配套中图中华地图版,普通高中教科书·地理图册选择性必修3 资源、环境与国家安全,output\教材封面\5c\5c4b3a0e-a154-4d1d-9fa7-9e6d0be3ebe2.jpg,True
708256b6-6f06-4d14-89c7-4df16dfe3b81,高中,物理,高中年级,必修 第一册,人教版,普通高中教科书·物理必修 第一册,output\教材封面\70\708256b6-6f06-4d14-89c7-4df16dfe3b81.jpg,True
55baa3cc-156f-4358-8e28-bfa21a864450,高中,物理,高中年级,必修 第二册,人教版,普通高中教科书·物理必修 第二册,output\教材封面\55\55baa3cc-156f-4358-8e28-bfa21a864450.jpg,True
dcd8cc6b-5380-4008-a2d0-a061f24d34dd,高中,物理,高中年级,必修 第三册,人教版,普通高中教科书·物理必修 第三册,output\教材封面\dc\dcd8cc6b-5380-4008-a2d0-a061f24d34dd.jpg,True
346c3c04-1663-472c-849e-ff876dcf293f,高中,物理,高中年级,选择性必修 第一册,人教版,普通高中教科书·物理选择性必修 第一册,output\教材封面\34\346c3c04-1663-472c-849e-ff876dcf293f.jpg,True
2ee7d7fa-1920-4d37-a179-91d5fd59b8c1,高中,物理,高中年级,选择性必修 第二册,人教版,普通高中教科书·物理选择性必修 第二册,output\教材封面\2e\2ee7d7fa-1920-4d37-a179-91d5fd59b8c1.jpg,True
2109c25c-2e52-4da3-8ab3-18cbe632ec11,高中,物理,高中年级,选择性必修 第三册,人教版,普通高中教科书·物理选择性必修 第三册,output\教材封面\21\2109c25c-2e52-4da3-8ab3-18cbe632ec11.jpg,True
5843dc73-d545-4766-8d1e-8476cde67e12,高中,物理,高中年级,必修 第一册,鲁科版,普通高中教科书·物理必修 第一册,output\教材封面\58\5843dc73-d545-4766-8d1e-8476cde67e12.jpg,True
d0148845-e323-44df-9e5b-d629fd7c4514,高中,物理,高中年级,必修 第二册,鲁科版,普通高中教科书·物理必修 第二册,output\教材封面\d0\d0148845-e323-44df-9e5b-d629fd7c4514.jpg,True
bae7ac26-099a-40bd-a28f-df55e0a79d88,高中,物理,高中年级,必修 第三册,鲁科版,普通高中教科书·物理必修 第三册,output\教材封面\ba\bae7ac26-099a-40bd-a28f-df55e0a79d88.jpg,True
927bd70c-f2b3-401e-937b-047691bfa8e7,高中,物理,高中年级,选择性必修 第一册,鲁科版,普通高中教科书·物理选择性必修 第一册,output\教材封面\92\927bd70c-f2b3-401e-937b-047691bfa8e7.jpg,True
2627e1d1-bacc-47a7-83f8-f6f7bc57f3a9,高中,物理,高中年级,选择性必修 第二册,鲁科版,普通高中教科书·物理选择性必修 第二册,output\教材封面\26\2627e1d1-bacc-47a7-83f8-f6f7bc57f3a9.jpg,True
49910438-fdab-4f61-a972-558818436b24,高中,物理,高中年级,选择性必修 第三册,鲁科版,普通高中教科书·物理选择性必修 第三册,output\教材封面\49\49910438-fdab-4f61-a972-558818436b24.jpg,True
2c518b19-968d-4083-8d1b-ac989c031d3d,高中,物理,高中年级,必修 第一册,沪科教版,普通高中教科书·物理必修 第一册,output\教材封面\2c\2c518b19-968d-4083-8d1b-ac989c031d3d.jpg,True
75a175ee-981b-40e3-9c28-456843e588ff,高中,物理,高中年级,必修 第二册,沪科教版,普通高中教科书·物理必修 第二册,output\教材封面\75\75a175ee-981b-40e3-9c28-456843e588ff.jpg,True
846df0ee-4951-4746-82f8-75a285e699f6,高中,物理,高中年级,必修 第三册,沪科教版,普通高中教科书·物理必修 第三册,output\教材封面\84\846df0ee-4951-4746-82f8-75a285e699f6.jpg,True
74c7acb1-7d10-4091-9290-f91bfdac0deb,高中,物理,高中年级,选择性必修 第一册,沪科教版,普通高中教科书·物理选择性必修 第一册,output\教材封面\74\74c7acb1-7d10-4091-9290-f91bfdac0deb.jpg,True
737efb83-7597-4199-903d-a0d2c2a42725,高中,物理,高中年级,选择性必修 第二册,沪科教版,普通高中教科书·物理选择性必修 第二册,output\教材封面\73\737efb83-7597-4199-903d-a0d2c2a42725.jpg,True
dc7e256d-80e5-42bd-90d2-4cecc8bafe51,高中,物理,高中年级,选择性必修 第三册,沪科教版,普通高中教科书·物理选择性必修 第三册,output\教材封面\dc\dc7e256d-80e5-42bd-90d2-4cecc8bafe51.jpg,True
b10989ae-52a4-4b32-ad3f-0e8867744635,高中,物理,高中年级,必修 第一册,粤教版,普通高中教科书·物理必修 第一册,output\教材封面\b1\b10989ae-52a4-4b32-ad3f-0e8867744635.jpg,True
82919224-5b94-461f-9dd0-84b3c3e1a01a,高中,物理,高中年级,必修 第二册,粤教版,普通高中教科书·物理必修 第二册,output\教材封面\82\82919224-5b94-461f-9dd0-84b3c3e1a01a.jpg,True
b319a84d-10f1-4ba0-8530-9a459f978eff,高中,物理,高中年级,必修 第三册,粤教版,普通高中教科书·物理必修 第三册,output\教材封面\b3\b319a84d-10f1-4ba0-8530-9a459f978eff.jpg,True
04a1fb1f-56b2-423b-91d0-22786c474490,高中,物理,高中年级,选择性必修 第一册,粤教版,普通高中教科书·物理选择性必修 第一册,output\教材封面\04\04a1fb1f-56b2-423b-91d0-22786c474490.jpg,True
660e00ae-3219-4460-b505-b436f1bde772,高中,物理,高中年级,选择性必修 第二册,粤教版,普通高中教科书·物理选择性必修 第二册,output\教材封面\66\660e00ae-3219-4460-b505-b436f1bde772.jpg,True
8260ffe3-5065-4f32-bdc3-dd048f75ff7e,高中,物理,高中年级,选择性必修 第三册,粤教版,普通高中教科书·物理选择性必修 第三册,output\教材封面\82\8260ffe3-5065-4f32-bdc3-dd048f75ff7e.jpg,True
b9b62fbb-f770-4294-906f-12d5aa5d9705,高中,物理,高中年级,必修 第一册,教科版,普通高中教科书·物理必修 第一册,output\教材封面\b9\b9b62fbb-f770-4294-906f-12d5aa5d9705.jpg,True
62835cb6-fd7b-410b-bbe5-a3aebc09fff3,高中,物理,高中年级,必修 第二册,教科版,普通高中教科书·物理必修 第二册,output\教材封面\62\62835cb6-fd7b-410b-bbe5-a3aebc09fff3.jpg,True
1ababc37-ea04-48a7-9a22-6ca2612ba2ec,高中,物理,高中年级,选择性必修 第一册,教科版,普通高中教科书·物理选择性必修 第一册,output\教材封面\1a\1ababc37-ea04-48a7-9a22-6ca2612ba2ec.jpg,True
81d864da-a6ea-464e-bde6-8e8e948b94d8,高中,物理,高中年级,必修 第一册,沪科技版,普通高中教科书·物理必修 第一册,output\教材封面\81\81d864da-a6ea-464e-bde6-8e8e948b94d8.jpg,True
4f56d43d-3f75-4253-aa15-176a1f8ab506,高中,物理,高中年级,必修 第二册,沪科技版,普通高中教科书·物理必修 第二册,output\教材封面\4f\4f56d43d-3f75-4253-aa15-176a1f8ab506.jpg,True
bf372980-5beb-4ca3-9e5c-5145029d6f7c,高中,物理,高中年级,必修 第三册,沪科技版,普通高中教科书·物理必修 第三册,output\教材封面\bf\bf372980-5beb-4ca3-9e5c-5145029d6f7c.jpg,True
49504557-319c-4a33-a584-7482aafb6cd8,高中,物理,高中年级,选择性必修 第一册,沪科技版,普通高中教科书·物理选择性必修 第一册,output\教材封面\49\49504557-319c-4a33-a584-7482aafb6cd8.jpg,True
640f2aea-c9c5-4a2d-9e90-a56a9690f3ef,高中,物理,高中年级,选择性必修 第二册,沪科技版,普通高中教科书·物理选择性必修 第二册,output\教材封面\64\640f2aea-c9c5-4a2d-9e90-a56a9690f3ef.jpg,True
b2774427-227a-496b-805e-59b510c87ebe,高中,物理,高中年级,选择性必修 第三册,沪科技版,普通高中教科书·物理选择性必修 第三册,output\教材封面\b2\b2774427-227a-496b-805e-59b510c87ebe.jpg,True
5cd19072-e40d-4a73-8580-7b7ada5d4005,高中,化学,高中年级,必修 第一册,人教版,普通高中教科书·化学必修 第一册,output\教材封面\5c\5cd19072-e40d-4a73-8580-7b7ada5d4005.jpg,True
07f7d663-a867-4eb6-ad39-03b55dbd4a65,高中,化学,高中年级,必修 第二册,人教版,普通高中教科书·化学必修 第二册,output\教材封面\07\07f7d663-a867-4eb6-ad39-03b55dbd4a65.jpg,True
3502fe81-b23e-4f68-aa3d-7921e7932ec9,高中,化学,高中年级,选择性必修1 化学反应原理,人教版,普通高中教科书·化学选择性必修1 化学反应原理,output\教材封面\35\3502fe81-b23e-4f68-aa3d-7921e7932ec9.jpg,True
b82cefe7-d631-4bde-baf9-352ca033cba4,高中,化学,高中年级,选择性必修2 物质结构与性质,人教版,普通高中教科书·化学选择性必修2 物质结构与性质,output\教材封面\b8\b82cefe7-d631-4bde-baf9-352ca033cba4.jpg,True
c561d8ee-7c06-4cb1-9a4d-e34036f02d53,高中,化学,高中年级,选择性必修3 有机化学基础,人教版,普通高中教科书·化学选择性必修3 有机化学基础,output\教材封面\c5\c561d8ee-7c06-4cb1-9a4d-e34036f02d53.jpg,True
88874a47-cd9b-4dbc-bd48-bb2ea5d63115,高中,化学,高中年级,必修 第一册,鲁科版,普通高中教科书·化学必修 第一册,output\教材封面\88\88874a47-cd9b-4dbc-bd48-bb2ea5d63115.jpg,True
9c979989-5bdc-43ef-87f9-3b0007924996,高中,化学,高中年级,必修 第二册,鲁科版,普通高中教科书·化学必修 第二册,output\教材封面\9c\9c979989-5bdc-43ef-87f9-3b0007924996.jpg,True
97ac34e8-e154-44b3-9188-301d40a70501,高中,化学,高中年级,选择性必修1 化学反应原理,鲁科版,普通高中教科书·化学选择性必修1 化学反应原理,output\教材封面\97\97ac34e8-e154-44b3-9188-301d40a70501.jpg,True
ec8efb84-29a5-441c-bcd6-8603c7bfe004,高中,化学,高中年级,选择性必修2 物质结构与性质,鲁科版,普通高中教科书·化学选择性必修2 物质结构与性质,output\教材封面\ec\ec8efb84-29a5-441c-bcd6-8603c7bfe004.jpg,True
6049934b-48f5-480c-909e-4f7b36eb3436,高中,化学,高中年级,选择性必修3 有机化学基础,鲁科版,普通高中教科书·化学选择性必修3 有机化学基础,output\教材封面\60\6049934b-48f5-480c-909e-4f7b36eb3436.jpg,True
