学校名,类型,省,市,区县
衡阳市第三中学,中学,湖南省,衡阳市,珠晖区
湖南省衡阳市第二中学,中学,湖南省,衡阳市,石鼓区
衡阳市实验中学,中学,湖南省,衡阳市,蒸湘区
衡钢中学,中学,湖南省,衡阳市,蒸湘区
衡阳市第七中学,中学,湖南省,衡阳市,珠晖区
湖南省衡阳市第六中学,中学,湖南省,衡阳市,蒸湘区
船山实验中学,中学,湖南省,衡阳市,蒸湘区
耒阳市二中,中学,湖南省,衡阳市,耒阳市
衡阳市第五中学,中学,湖南省,衡阳市,雁峰区
湖南省衡阳县第三中学,中学,湖南省,衡阳市,衡阳县
育贤中学,中学,湖南省,衡阳市,祁东县
车江中学,中学,湖南省,衡阳市,衡南县
衡阳市第十四中学,中学,湖南省,衡阳市,石鼓区
湖南岳云中学,中学,湖南省,衡阳市,南岳区
衡阳市外国语学校,中学,湖南省,衡阳市,石鼓区
衡南一中,中学,湖南省,衡阳市,衡南县
祁东一中,中学,湖南省,衡阳市,祁东县
湖南省衡东县第一中学,中学,湖南省,衡阳市,衡东县
大浦镇大浦中学,中学,湖南省,衡阳市,衡东县
衡东县第二中学,中学,湖南省,衡阳市,衡东县
衡阳市第十六中学,中学,湖南省,衡阳市,雁峰区
衡阳市蒸湘区蒸湘中学,中学,湖南省,衡阳市,蒸湘区
湖南省衡阳县第六中学,中学,湖南省,衡阳市,蒸湘区
衡阳市逸夫中学,中学,湖南省,衡阳市,石鼓区
衡阳市第十五中学,中学,湖南省,衡阳市,雁峰区
衡南二中,中学,湖南省,衡阳市,衡南县
雨母山中学,中学,湖南省,衡阳市,蒸湘区
耒阳三中,中学,湖南省,衡阳市,耒阳市
衡阳市八中教育集团成章实验中学,中学,湖南省,衡阳市,雁峰区
衡阳县板市乡中学,中学,湖南省,衡阳市,蒸湘区
湖南省常宁市第一中学,中学,湖南省,衡阳市,常宁市
衡阳市一中(青化山分校),中学,湖南省,衡阳市,蒸湘区
湖南省衡阳县第一中学,中学,湖南省,衡阳市,衡阳县
南岳第一中学,中学,湖南省,衡阳市,南岳区
衡阳市第二十三中学,中学,湖南省,衡阳市,珠晖区
衡阳市第十九中学,中学,湖南省,衡阳市,雁峰区
湖南省耒阳市第一中学,中学,湖南省,衡阳市,耒阳市
衡山县第四中学,中学,湖南省,衡阳市,衡山县
耒阳四中,中学,湖南省,衡阳市,耒阳市
贯底中学,中学,湖南省,衡阳市,衡山县
衡阳市第十七中学,中学,湖南省,衡阳市,珠晖区
星源实验学校,中学,湖南省,衡阳市,衡山县
洪市中学,中学,湖南省,衡阳市,衡阳县
湖南省衡山县第二中学,中学,湖南省,衡阳市,衡山县
常宁市第二中学,中学,湖南省,衡阳市,常宁市
衡阳市华新实验中学,中学,湖南省,衡阳市,蒸湘区
常宁市第一中学(初中部),中学,湖南省,衡阳市,常宁市
衡阳市罗金桥成龙成章学校,中学,湖南省,衡阳市,雁峰区
衡南一中教育集团皓源实验中学,中学,湖南省,衡阳市,雁峰区
衡阳市田家炳实验中学,中学,湖南省,衡阳市,石鼓区
衡阳市成章实验中学(北校区),中学,湖南省,衡阳市,雁峰区
衡阳市童星学校,中学,湖南省,衡阳市,雁峰区
衡阳市第二十六中学,中学,湖南省,衡阳市,珠晖区
衡阳市博文高级中学,中学,湖南省,衡阳市,珠晖区
衡阳市成章实验中学(珠晖分校),中学,湖南省,衡阳市,珠晖区
珠晖区酃湖中学,中学,湖南省,衡阳市,珠晖区
石鼓三中,中学,湖南省,衡阳市,石鼓区
石鼓区第二中学,中学,湖南省,衡阳市,石鼓区
衡山县迥程中学,中学,湖南省,衡阳市,南岳区
凯杰实验小学-衡阳市船山附中,中学,湖南省,衡阳市,珠晖区
珠晖一中,中学,湖南省,衡阳市,珠晖区
衡阳市八中教育集团成龙成章中学,中学,湖南省,衡阳市,雁峰区
衡南县第五中学,中学,湖南省,衡阳市,衡南县
衡南八中,中学,湖南省,衡阳市,衡南县
常宁市第七中学,中学,湖南省,衡阳市,常宁市
导子中学,中学,湖南省,衡阳市,耒阳市
大塘中学,中学,湖南省,衡阳市,常宁市
衡南县第三中学,中学,湖南省,衡阳市,衡南县
市中南科技学校,中学,湖南省,衡阳市,雁峰区
衡阳师范学校附属实验学校,中学,湖南省,衡阳市,雁峰区
白云中学,中学,湖南省,衡阳市,衡山县
茅市初级中学,中学,湖南省,衡阳市,衡南县
南岳区实验中学,中学,湖南省,衡阳市,南岳区
醒狮中学,中学,湖南省,衡阳市,衡阳县
兰江中学,中学,湖南省,衡阳市,常宁市
湖南省祁东县第二中学,中学,湖南省,衡阳市,祁东县
田尾中学,中学,湖南省,衡阳市,常宁市
文定实验学校,中学,湖南省,衡阳市,南岳区
开云中学,中学,湖南省,衡阳市,衡山县
向阳中学,中学,湖南省,衡阳市,衡南县
永和一中,中学,湖南省,衡阳市,衡山县
湖南省耒阳市蔡子池中学,中学,湖南省,衡阳市,耒阳市
界牌中学,中学,湖南省,衡阳市,衡阳县
芭蕉中学,中学,湖南省,衡阳市,耒阳市
衡阳市蒸湘区呆鹰岭中学,中学,湖南省,衡阳市,蒸湘区
振兴学校,中学,湖南省,衡阳市,耒阳市
衡阳市湘南实验中学,中学,湖南省,衡阳市,常宁市
衡阳市石鼓区合江中学,中学,湖南省,衡阳市,石鼓区
祁东县育英实验学校,中学,湖南省,衡阳市,祁东县
常宁市泉峰中学,中学,湖南省,衡阳市,常宁市
三湖镇鼓峰中学,中学,湖南省,衡阳市,衡阳县
遥田中学,中学,湖南省,衡阳市,耒阳市
水东江中学,中学,湖南省,衡阳市,耒阳市
少云中学,中学,湖南省,衡阳市,耒阳市
龙塘中学,中学,湖南省,衡阳市,耒阳市
大安中学,中学,湖南省,衡阳市,衡阳县
茶市中学,中学,湖南省,衡阳市,衡南县
耒阳市第六中学,中学,湖南省,衡阳市,耒阳市
湖南省衡阳县第四中学,中学,湖南省,衡阳市,衡阳县
成龙成章实验中学分校,中学,湖南省,衡阳市,雁峰区
衡南四中,中学,湖南省,衡阳市,衡南县
衡东县第六中学,中学,湖南省,衡阳市,衡东县
衡南县第九中学,中学,湖南省,衡阳市,衡南县
金兰中学,中学,湖南省,衡阳市,衡阳县
衡阳市博雅学校,中学,湖南省,衡阳市,雁峰区
衡阳市船山英文学校,中学,湖南省,衡阳市,蒸湘区
鸣鹿中学,中学,湖南省,衡阳市,祁东县
蒸北中学,中学,湖南省,衡阳市,衡南县
衡南云集中学,中学,湖南省,衡阳市,衡南县
川口中学,中学,湖南省,衡阳市,衡南县
白果镇第二中学,中学,湖南省,衡阳市,衡山县
永济中学,中学,湖南省,衡阳市,耒阳市
湖南省衡阳县第二中学,中学,湖南省,衡阳市,衡阳县
上架中学,中学,湖南省,衡阳市,耒阳市
桐梓中学,中学,湖南省,衡阳市,常宁市
金华二校广湘中学,中学,湖南省,衡阳市,耒阳市
三都中学,中学,湖南省,衡阳市,耒阳市
冠湘中学,中学,湖南省,衡阳市,耒阳市
耒阳八中,中学,湖南省,衡阳市,耒阳市
糖铺中学,中学,湖南省,衡阳市,衡山县
万福岭中学,中学,湖南省,衡阳市,祁东县
耒阳市第五中学,中学,湖南省,衡阳市,耒阳市
黄市镇中学,中学,湖南省,衡阳市,耒阳市
双安中学,中学,湖南省,衡阳市,常宁市
衡东县兴东中学,中学,湖南省,衡阳市,衡东县
耒阳市第十中学,中学,湖南省,衡阳市,耒阳市
常宁市罗桥中学,中学,湖南省,衡阳市,常宁市
长青中学,中学,湖南省,衡阳市,衡山县
江东中学,中学,湖南省,衡阳市,衡山县
衡阳市重点中学,中学,湖南省,衡阳市,蒸湘区
萱洲镇第一中学,中学,湖南省,衡阳市,衡山县
常宁八中,中学,湖南省,衡阳市,常宁市
衡阳县杉桥中学,中学,湖南省,衡阳市,衡阳县
衡南十一中,中学,湖南省,衡阳市,衡南县
衡阳市铁一中学,中学,湖南省,衡阳市,珠晖区
衡南县三塘镇星火中学,中学,湖南省,衡阳市,衡南县
仁爱中学,中学,湖南省,衡阳市,蒸湘区
衡阳市雁峰中学,中学,湖南省,衡阳市,雁峰区
衡阳县清平中学,中学,湖南省,衡阳市,衡阳县
衡阳市珠晖区茶山中学,中学,湖南省,衡阳市,珠晖区
樟树中学,中学,湖南省,衡阳市,衡南县
赐山中学,中学,湖南省,衡阳市,衡南县
长坪中学,中学,湖南省,衡阳市,耒阳市
集兵镇中学,中学,湖南省,衡阳市,衡阳县
长江镇长江中学,中学,湖南省,衡阳市,衡山县
衡阳县五中,中学,湖南省,衡阳市,衡阳县
古城中学,中学,湖南省,衡阳市,衡南县
洲市中学,中学,湖南省,衡阳市,衡南县
石滩乡真塘中学,中学,湖南省,衡阳市,衡东县
衡南县江口镇中学,中学,湖南省,衡阳市,衡南县
灵官镇中学,中学,湖南省,衡阳市,祁东县
衡南十中,中学,湖南省,衡阳市,衡南县
实验中学(铁路园分校),中学,湖南省,衡阳市,耒阳市
船山中学,中学,湖南省,衡阳市,衡阳县
衡云中学,中学,湖南省,衡阳市,衡南县
北斗星中学(南校区),中学,湖南省,衡阳市,衡南县
祝融中学,中学,湖南省,衡阳市,衡山县
铁丝塘镇联合学校,中学,湖南省,衡阳市,衡南县
衡南县泉溪镇中心学校,中学,湖南省,衡阳市,衡南县
贯塘中学,中学,湖南省,衡阳市,衡山县
友爱学校,中学,湖南省,衡阳市,衡阳县
毛坪中学,中学,湖南省,衡阳市,祁东县
竹市中学,中学,湖南省,衡阳市,耒阳市
沙明学校中学部,中学,湖南省,衡阳市,耒阳市
耒阳市太平圩乡中学,中学,湖南省,衡阳市,耒阳市
港湘实验学校,中学,湖南省,衡阳市,耒阳市
黄土铺中学,中学,湖南省,衡阳市,祁东县
光华实验中学,中学,湖南省,衡阳市,衡阳县
衡东县楚天中学,中学,湖南省,衡阳市,衡东县
草源中学,中学,湖南省,衡阳市,祁东县
金龙中学,中学,湖南省,衡阳市,衡山县
霞流镇洋塘中学,中学,湖南省,衡阳市,衡东县
金桥镇二中,中学,湖南省,衡阳市,祁东县
衡南大同中学,中学,湖南省,衡阳市,衡南县
甘溪中学,中学,湖南省,衡阳市,衡东县
西岭中学,中学,湖南省,衡阳市,常宁市
鸟江镇中学,中学,湖南省,衡阳市,祁东县
衡阳市一中育英分校,中学,湖南省,衡阳市,祁东县
浔江中学,中学,湖南省,衡阳市,耒阳市
衡南六中,中学,湖南省,衡阳市,衡南县
拔茅附中,中学,湖南省,衡阳市,祁东县
金溪镇中学,中学,湖南省,衡阳市,衡阳县
衡东县岭茶学校,中学,湖南省,衡阳市,衡东县
归阳镇中学,中学,湖南省,衡阳市,祁东县
长岭中学,中学,湖南省,衡阳市,衡南县
衡云中学初中部,中学,湖南省,衡阳市,衡南县
祁东二中栗山学校,中学,湖南省,衡阳市,祁东县
泗门洲中学,中学,湖南省,衡阳市,耒阳市
衡阳市一中江山学校,中学,湖南省,衡阳市,衡阳县
衡南县星火实验中学,中学,湖南省,衡阳市,衡南县
衡阳市清泉学校,中学,湖南省,衡阳市,衡南县
常宁市松柏中学,中学,湖南省,衡阳市,常宁市
渣江镇官埠中学,中学,湖南省,衡阳市,衡阳县
霞流中心学校,中学,湖南省,衡阳市,衡东县
三湖镇甘泉中学,中学,湖南省,衡阳市,衡阳县
包圣殿中学,中学,湖南省,衡阳市,祁东县
顺湖中学(建设中),中学,湖南省,衡阳市,耒阳市
汇水中学,中学,湖南省,衡阳市,衡阳县
大堡乡到湖中学,中学,湖南省,衡阳市,常宁市
常宁市第九中学,中学,湖南省,衡阳市,常宁市
洋泉中心初中,中学,湖南省,衡阳市,常宁市
东富学校,中学,湖南省,衡阳市,祁东县
衡南斗山中学,中学,湖南省,衡阳市,衡南县
柏坊镇清泉希望中学,中学,湖南省,衡阳市,常宁市
高湖镇中心学校,中学,湖南省,衡阳市,衡东县
亮源乡中学,中学,湖南省,衡阳市,耒阳市
官山中学,中学,湖南省,衡阳市,祁东县
洪堰中学,中学,湖南省,衡阳市,衡南县
洪桥中学,中学,湖南省,衡阳市,祁东县
桐梓中学,中学,湖南省,衡阳市,衡阳县
湖南省常宁市第五中学,中学,湖南省,衡阳市,常宁市
衡阳县弘扬中学,中学,湖南省,衡阳市,衡阳县
东桥中学,中学,湖南省,衡阳市,常宁市
粮市镇中学,中学,湖南省,衡阳市,祁东县
吴集镇三中,中学,湖南省,衡阳市,衡东县
衡山县实验中学,中学,湖南省,衡阳市,衡山县
九龙中学,中学,湖南省,衡阳市,衡南县
耒阳市大市中学,中学,湖南省,衡阳市,耒阳市
北斗星实验中学,中学,湖南省,衡阳市,衡南县
高湖镇红桥中学,中学,湖南省,衡阳市,衡东县
白鹤铺镇中学,中学,湖南省,衡阳市,祁东县
岭坡中学,中学,湖南省,衡阳市,衡山县
南阳中学,中学,湖南省,衡阳市,耒阳市
步云桥镇中学,中学,湖南省,衡阳市,祁东县
隆兴中学,中学,湖南省,衡阳市,衡阳县
荣桓中学,中学,湖南省,衡阳市,衡东县
长安中心学校,中学,湖南省,衡阳市,衡阳县
台源中学,中学,湖南省,衡阳市,衡阳县
祁东县白地市镇中学,中学,湖南省,衡阳市,祁东县
罗口町中学,中学,湖南省,衡阳市,祁东县
湖南师范大学附属中学-教学楼,中学,湖南省,衡阳市,耒阳市
吴集镇莫井中学,中学,湖南省,衡阳市,衡东县
白溪町中学,中学,湖南省,衡阳市,祁东县
衡南七中,中学,湖南省,衡阳市,衡南县
花滩中学,中学,湖南省,衡阳市,衡阳县
衡南县第一中学教育集团大同学校,中学,湖南省,衡阳市,衡南县
衡阳师范学院祁东附属中学,中学,湖南省,衡阳市,祁东县
草市镇中心学校-草市中学,中学,湖南省,衡阳市,衡东县
富田中学,中学,湖南省,衡阳市,衡阳县
永昌中学,中学,湖南省,衡阳市,祁东县
河洲镇一中,中学,湖南省,衡阳市,祁东县
双桥镇中学,中学,湖南省,衡阳市,祁东县
黄竹中学,中学,湖南省,衡阳市,衡南县
丁字中学,中学,湖南省,衡阳市,祁东县
东湖镇中学,中学,湖南省,衡阳市,衡山县
常宁市第三中学,中学,湖南省,衡阳市,常宁市
南京中学,中学,湖南省,衡阳市,耒阳市
夏明翰中学,中学,湖南省,衡阳市,衡阳县
耒阳市实验中学五里牌分校,中学,湖南省,衡阳市,耒阳市
西渡镇职业中专老一中,中学,湖南省,衡阳市,衡阳县
常宁市荫田镇中学,中学,湖南省,衡阳市,常宁市
常宁市胜桥中学,中学,湖南省,衡阳市,常宁市
渣江镇盐田中学,中学,湖南省,衡阳市,衡阳县
井头中学,中学,湖南省,衡阳市,衡阳县
衡阳县九市中学,中学,湖南省,衡阳市,衡阳县
蒸市初级中学,中学,湖南省,衡阳市,衡南县
湖南师范大学附属中学(耒阳分校),中学,湖南省,衡阳市,耒阳市
三樟镇大桥中学,中学,湖南省,衡阳市,衡东县
演陂中学,中学,湖南省,衡阳市,衡阳县
衡阳县大安乡水寺中学,中学,湖南省,衡阳市,衡阳县
常宁市第六中学,中学,湖南省,衡阳市,常宁市
蓬源镇蓬源中学,中学,湖南省,衡阳市,衡东县
洣水镇踏庄中学,中学,湖南省,衡阳市,衡东县
衡东县第九中学,中学,湖南省,衡阳市,衡东县
英陂中学,中学,湖南省,衡阳市,衡阳县
衡南县第一中学教育集团星火中学,中学,湖南省,衡阳市,衡南县
祁东盛德学校,中学,湖南省,衡阳市,祁东县
水口山希望中学,中学,湖南省,衡阳市,常宁市
西渡中学,中学,湖南省,衡阳市,衡阳县
谭子山中学,中学,湖南省,衡阳市,衡南县
官家嘴镇中学,中学,湖南省,衡阳市,祁东县
双江中学,中学,湖南省,衡阳市,祁东县
松山中学,中学,湖南省,衡阳市,衡南县
耒阳市坛下中学,中学,湖南省,衡阳市,耒阳市
松柏桥中学,中学,湖南省,衡阳市,衡山县
常宁市水口山高级中学,中学,湖南省,衡阳市,常宁市
枫树山中学,中学,湖南省,衡阳市,祁东县
曹炎中学,中学,湖南省,衡阳市,祁东县
龙门学校,中学,湖南省,衡阳市,常宁市
